"hash","added lines","deleted lines","file"
"3c62f4ab653c979f9ec50eaa249d43c100e53b7b",7,3,"SUMMARY.md"
"be51a2e3e445527d40704397d80698429f95c477",1,0,"SUMMARY.md"
"4f87dd7be07bda5fa6d0912fdff2247428da50c8",8,1,"Booting/linux-bootstrap-1.md"
"eca46a8a8af166a89a95903ae7cae492af8dc3ce",3,0,"Booting/linux-bootstrap-1.md"
"387e7e3546e3d38c8305e6b2a54d08028409fb53",4,4,"Booting/linux-bootstrap-1.md"
"c6e99a8997d3b3440786113cc804b95eb7fca9a2",3,3,"Booting/linux-bootstrap-4.md"
"6c1e6d79c77c9fa5d8b118f25bb7cfc5fe62954b",1,1,"Booting/linux-bootstrap-4.md"
"c3fe74f46db37f53afbd2d9aa943ef44fa8c2387",1,0,"Booting/README.md"
"c3fe74f46db37f53afbd2d9aa943ef44fa8c2387",504,0,"Booting/linux-bootstrap-4.md"
"c3fe74f46db37f53afbd2d9aa943ef44fa8c2387",1,0,"SUMMARY.md"
"eeae2b1bed397bf662b7630756f6504d312c9b7d",1,0,"contributors.md"
"7ac08f214fc58b2f2156443d669a664f80ce5cfc",2,1,"LINKS.md"
"7ac08f214fc58b2f2156443d669a664f80ce5cfc",2,0,"contributors.md"
"3047f17d086f1f4457501f0b9f95f06da2289608",3,3,"Booting/linux-bootstrap-2.md"
"3047f17d086f1f4457501f0b9f95f06da2289608",7,7,"Booting/linux-bootstrap-3.md"
"71c66d5c7756e3d4e49096c47644f9f6e9c1ff83",2,2,"CONTRIBUTING.md"
"71c66d5c7756e3d4e49096c47644f9f6e9c1ff83",4,4,"README.md"
"71c66d5c7756e3d4e49096c47644f9f6e9c1ff83",1,0,"contributors.md"
"2cc46df9ed252786135876f122e5f560dcb32f9f",3,3,"Booting/linux-bootstrap-2.md"
"18490a9d67d63047ccf4e2821b7c9c9ae0d9f3d5",1,1,"Booting/linux-bootstrap-3.md"
"49625488e5691bd65ba11f837b906be9ad9e9cc2",5,5,"Booting/linux-bootstrap-3.md"
"bbe6d3c7424b328e3418e88fb4953280536bd379",11,11,"Booting/linux-bootstrap-3.md"
"c6b3baf21c78c6c0e0bd9738158c4ac494e7e71e",1,0,"Booting/README.md"
"e177131508cd87975206acd831ac8a3e4f6cc9a5",1,1,"Booting/linux-bootstrap-3.md"
"e177131508cd87975206acd831ac8a3e4f6cc9a5",1,1,"SUMMARY.md"
"a041e7e45608e56cd39bd54d53c7ff4ceb26f300",1,1,"SUMMARY.md"
"9707a443b93d10882feef60ceff9c6c9be4f6cca",541,0,"Booting/linux-bootstrap-3.md"
"9707a443b93d10882feef60ceff9c6c9be4f6cca",1,0,"SUMMARY.md"
"3ef9f16739fe5473edc7b2bcd406c163ced307e7",1,1,"CONTRIBUTING.md"
"b896531b69d3b666bd5251d495e660a530a2f0e1",3,3,"Booting/linux-bootstrap-2.md"
"62d608480c1f42d8afc5b33fd95ed3205a205631",2,2,"Booting/linux-bootstrap-1.md"
"62d608480c1f42d8afc5b33fd95ed3205a205631",2,2,"Booting/linux-bootstrap-2.md"
"c03045d9c9b5409bb93bf8424e09039da3b38a21",6,0,"Booting/README.md"
"c03045d9c9b5409bb93bf8424e09039da3b38a21",1,1,"SUMMARY.md"
"6f1c51d90f7ba20429f54b347203f203d47f3574",2,0,"SUMMARY.md"
"86aa63ab525aa7770846c71df83b0a98383f758c",2,0,"README.md"
"762638eef99ba250d101644301adf913170c5bb3",1,0,"SUMMARY.md"
"8e8d4da4288a3395251d15004d7943f651285246",2,1,"SUMMARY.md"
"558988009dcb74a61ea10c4d22c8fde4d7bffa1f",0,0,"Booting/{From"
"558988009dcb74a61ea10c4d22c8fde4d7bffa1f",1,1,"SUMMARY.md"
"4c29a3527a30dd75983770ba7dd5432386c36f83",3,0,"SUMMARY.md"
"5d369c49ae81d89edd9b1a8c6fdb319188778a20",1,0,"Booting/README.md"
"6543a394013b5af40c8985e77fa2d23b9f43cd0a",0,0,"Booting/{linux-bootstrap-1.md"
"e013535d5c1bf5fc0ef13e06d046ca4e68ed578d",0,0,"{boot"
"e013535d5c1bf5fc0ef13e06d046ca4e68ed578d",0,0,"{boot"
"8d595a1d198687f8d37afb9bb671cf6656001925",1,1,"boot/linux-bootstrap-2.md"
"1dd337ed39cdd5e3829fbb99fb5a6dbd1a7659f4",3,3,"boot/linux-bootstrap-2.md"
"83214b443733afe5a7c08d9ee074f512bd45885c",1,1,"boot/linux-bootstrap-1.md"
"2cd7c2b1ccf0d0bc589504fe5562fd2f46f8b7b3",0,0,"linux-bootstrap-1.md"
"2cd7c2b1ccf0d0bc589504fe5562fd2f46f8b7b3",0,0,"linux-bootstrap-2.md"
"7060567758d16352fbaf35350c5937e0a1b05174",10,0,"LINKS.md"
"1b0deb695e554926c6346a4665595a283fd33f62",5,0,"LINKS.md"
"aff1dc6a4cbe51521c40c95db163f9549eaf64c0",18,0,"LINKS.md"
"ebeb05e67d66a15b05e0a2e1c53c968652fb3da2",3,0,"contributors.md"
"f450c297a8f87545fbd00b2da76c25f67cef319a",1,1,"linux-bootstrap-1.md"
"47f3b8b9e2c83373ceac1b547f3528279b8a9654",1,0,"contributors.md"
"47f3b8b9e2c83373ceac1b547f3528279b8a9654",2,2,"linux-bootstrap-2.md"
"111058234d50c42f6aa810eb697657d5e0636fb2",1,1,"README.md"
"1861926bac7dcace59f1d5f82a8634d159877197",2,2,"linux-bootstrap-2.md"
"818aa3d5b3292808e389e5e2703a4842ff8fa4b5",1,1,"linux-bootstrap-1.md"
"0ea66bb884c9de53929da0b3b68efbd10950d55f",1,1,"linux-bootstrap-1.md"
"89f812e01d74da47369ae049daa92d8f240ceba7",2,2,"README.md"
"89f812e01d74da47369ae049daa92d8f240ceba7",1,0,"contributors.md"
"18b88cc9a8a6aa461b0c7fc91ca45b3796c6872a",1,1,"README.md"
"18b88cc9a8a6aa461b0c7fc91ca45b3796c6872a",1,0,"contributors.md"
"2ae394752d786a604bde0fda3ac2a30fbe669518",1,0,"contributors.md"
"2ae394752d786a604bde0fda3ac2a30fbe669518",1,1,"linux-bootstrap-2.md"
"deefd138dddcc41c76c687ed6d7c5d7188f2454f",7,7,"CONTRIBUTING.md"
"deefd138dddcc41c76c687ed6d7c5d7188f2454f",1,1,"linux-bootstrap-2.md"
"73d966d7d9a9edc1c4d4de905fae5e5bbc385b33",467,0,"linux-bootstrap-2.md"
"97e490da344fab205760b8b3c316adb0091baf0f",4,4,"linux-bootstrap-1.md"
"27b1034889baee35515a1d920dadd943cd8a50b3",2,0,"contributors.md"
"574289a9a2393566089d5fd285b5adf5824dbadd",3,3,"linux-bootstrap-1.md"
"8d5ed1005b640a10b0f9669b127c35d7cf9a32e0",1,0,"contributors.md"
"8d5ed1005b640a10b0f9669b127c35d7cf9a32e0",1,1,"linux-bootstrap-1.md"
"2f522be51e5855c7dd425a2bb45e482b7d5e62af",1,0,"contributors.md"
"0b4662d23aeced0b806eb10b9af381a12a8a4484",13,13,"linux-bootstrap-1.md"
"2ac540827bbf1301e871afdd58bcf77237f066db",1,0,"contributors.md"
"148226b9224bc84af38ee009c84d756e23271081",2,2,"linux-bootstrap-1.md"
"76fe48f632ff1f9ad6e7ad5fe8c891448ae34dbd",4,2,"CONTRIBUTING.md"
"1090ca41c2d544d8c43435dd0e431a8a02f4016c",1,1,"contributors.md"
"a06b040968ceac153fe3cc284d779fa18a554e00",1,1,"linux-bootstrap-1.md"
"8e980ba39cce99f19686ebda822c62dc21c6ab39",1,0,"contributors.md"
"94e2102d13d240ef7f2610fc316311507b656948",1,1,"linux-bootstrap-1.md"
"9141e0dbf76a82a213f86698d9d8ee8a4e1ef5fa",2,2,"linux-bootstrap-1.md"
"3fb6fc3cd910909f2a1083f70c9d4754b54c9a4c",1,1,"linux-bootstrap-1.md"
"823d25fe643dc3c1bb5fc1ac6db2017012322513",3,0,"contributors.md"
"d2fac8dc3930e5ab7cb13695bbffd72ae1ab410f",11,11,"linux-bootstrap-1.md"
"63e475b214d9353a5c6624a1336b25517147775d",1,1,"linux-bootstrap-1.md"
"6f376c15a6094f25c3a00cb2c8bd59812752b73d",3,3,"linux-bootstrap-1.md"
"c48f8c157892aaaa31fd8352ecc0805ab7df0976",1,1,"linux-bootstrap-1.md"
"22f3ee003af766fa8491506cfdf8a375c56c7763",3,3,"linux-bootstrap-1.md"
"fde987c2d7bbeadb62570c55fb619dcb78a77e23",3,0,"README.md"
"70b1ec50c60dc42dd4c29b6dbc98cf7b53891979",28,0,"CONTRIBUTING.md"
"102439ba1c2e76277a819cebd6044569866880e9",1,0,"contributors.md"
"19a737ba8ceae7d13520edb2d0640cec46c07bd0",1,1,"linux-bootstrap-1.md"
"875082b62583ae1854b700cfeaf646bfa7a2400b",2,2,"linux-bootstrap-1.md"
"0736576545b4b5db4793404d6fcd0fe12e291392",3,2,"linux-bootstrap-1.md"
"a254376407d43fe5aaa6a106c74341670d637754",5,0,"contributors.md"
"d519c08ffb71128adb498e3414cc31dfab0012d4",0,1,"README.md"
"d519c08ffb71128adb498e3414cc31dfab0012d4",2,2,"linux-bootstrap-1.md"
"2062cad7c99b7a844a63c998a6343fa22551d3cf",2,2,"linux-bootstrap-1.md"
"9d738291d7264fb30e8861ba44a7d4d9156b12f8",1,1,"linux-bootstrap-1.md"
"fdc986fcb17d736d410f3fa22cd54922092c4709",39,38,"linux-bootstrap-1.md"
"2317be3b4a654471e76eebf98dadeb8df56b252f",3,3,"linux-bootstrap-1.md"
"64e22f2631c3f463e2f92ca254c34d714933c88d",3,3,"linux-bootstrap-1.md"
"439ae2b5614354894f07b2ca4491185e7f5302bf",2,2,"linux-bootstrap-1.md"
"569a896775322c511929dca9881ef27368ef8599",1,1,"linux-bootstrap-1.md"
"b5b76e3c213b2d3625cc142311b307d581266f3d",3,2,"linux-bootstrap-1.md"
"da8712281ed33646a91ce759bc73df00bb1463ec",1,1,"linux-bootstrap-1.md"
"d263d90dede5be4bb2219ca00bf491eedd24ed01",12,1,"README.md"
"d263d90dede5be4bb2219ca00bf491eedd24ed01",481,0,"linux-bootstrap-1.md"
"35a0c6f590880b7ac3de68d4632821f6afb87e72",4,0,"README.md"
